CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT0983A,SPO.IT0983A_5_BETA_2012-01-01_00:00:00,45.73583,7.3241699999999996,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.90410959,100,58.90410959,27
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT0892A,SPO.IT0892A_5_BETA_2007-09-26_00:00:00,44.483330000000002,11.355000000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,67.39726027,100,67.39726027,34
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1043A,SPO.IT1043A_5_BETA_2001-01-01_00:00:00,44.062499999999979,12.553333000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,67.94520548,99.59839357,68.21917808,39
Italy,2018,2018-12-29T22:03:20.83Z,STA.IT2145A,SPO.IT2145A_5_BETA_2017-05-05_00:00:00,41.087219999999988,16.781669999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,1.91780822,87.5,2.19178082,29.17782608
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1603A,SPO.IT1603A_5_BETA_2005-04-01_00:00:00,41.200277999999997,16.605,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,5.75342466,100,5.75342466,32.9
Italy,2018,2018-03-31T16:07:17.937Z,STA.IT2205A,SPO.IT2205A_5_BETA_2013-03-01_00:00:00,40.315618999999998,15.954800000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,40.54794521,100,40.54794521,29.647
Italy,2018,2018-03-31T16:07:17.937Z,STA.IT2202A,SPO.IT2202A_5_BETA_2013-03-01_00:00:00,40.28839099999999,15.89143,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,40.82191781,100,40.82191781,32.448
Italy,2018,2018-09-15T14:01:58.03Z,STA.IT1361A,SPO.IT1361A_5_BETA_2002-05-01_00:00:00,43.839719999999986,13.018610000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,25.20547945,89.32038835,28.21917808,54.15833333
Italy,2018,2018-09-15T14:01:58.03Z,STA.IT1796A,SPO.IT1796A_5_TEOM_2006-02-20_00:00:00,43.335559999999994,13.674720000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,24.93150685,88.34951456,28.21917808,24.29130434
Italy,2018,2018-09-15T14:01:58.03Z,STA.IT0463A,SPO.IT0463A_5_BETA_2013-05-01_00:00:00,43.62055999999999,13.390000000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,23.56164384,86,27.39726027,48.84583333
Italy,2018,2018-09-15T14:01:58.03Z,STA.IT2061A,SPO.IT2061A_5_BETA_2012-03-09_00:00:00,43.730559999999997,12.63639,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,19.45205479,78.02197802,24.93150685,43.5125
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT2091A,SPO.IT2091A_5_BETA_2014-11-03_00:00:00,38.868980000000001,16.608319999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,52.60273973,100,52.60273973,35.099995
Italy,2018,2018-03-24T16:59:56.25Z,STA.IT1801A,SPO.IT1801A_5_nephelometry_2006-02-01_00:00:00,41.998055999999998,14.993333000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,43.28767123,70.22222222,61.64383562,24.71508
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1938A,SPO.IT1938A_5_BETA_2009-03-01_00:00:00,39.313399999999987,16.245170000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,53.15068493,100,53.15068493,31.172709
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT2063A,SPO.IT2063A_5_BETA_2011-02-16_00:00:00,45.148333000000001,9.9402779999999993,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,56.71232877,100,56.71232877,61.1
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1900A,SPO.IT1900A_5_BETA_2008-01-01_00:00:00,42.95167,12.70778,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,64.65753425,100,64.65753425,39.2
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1029A,SPO.IT1029A_5_BETA_2008-06-18_00:00:00,44.355559999999997,11.720280000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,69.04109589,100,69.04109589,38
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2100A,SPO.IT2100A_5_BETA_2013-01-01_00:00:00,43.133056000000003,12.205833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,64.38356164,100,64.38356164,30.1
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1848A,SPO.IT1848A_5_BETA_2007-01-15_00:00:00,45.589999999999996,11.037780000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,25.47945205,100,25.47945205,27
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1790A,SPO.IT1790A_5_BETA_2006-05-30_00:00:00,46.162499999999994,12.360833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,64.10958904,100,64.10958904,19
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1340A,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,45.399999999999999,11.286109999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,62.73972603,100,62.73972603,43
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2058A,SPO.IT2058A_5_BETA_2013-01-01_00:00:00,41.134700000000002,16.84526,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,4.93150685,100,4.93150685,26.8
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT0709A,SPO.IT0709A_5_BETA_2002-09-30_00:00:00,45.144443999999993,10.803332999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.35616438,100,58.35616438,46.3
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1385A,SPO.IT1385A_5_BETA_2009-01-01_00:00:00,45.873888999999998,10.177499999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,51.23287671,100,51.23287671,46.9
Italy,2018,2018-03-24T16:59:56.25Z,STA.IT2144A,SPO.IT2144A_5_BETA_2010-01-01_00:00:00,41.107777999999989,16.766110999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,2.73972603,50,5.47945205,31.32
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1159A,SPO.IT1159A_5_BETA_2001-01-01_00:00:00,44.499719999999996,11.328329999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,69.31506849,100,69.31506849,42
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT0988A,SPO.IT0988A_5_BETA_2011-01-01_00:00:00,45.596600000000002,7.7664299999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,62.73972603,100,62.73972603,27
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2234A,SPO.IT2234A_5_BETA_2015-01-01_00:00:00,45.730659000000003,7.3296450000000011,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,50.1369863,100,50.1369863,30
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1868A,SPO.IT1868A_5_BETA_2004-12-27_00:00:00,45.160556,10.795556000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,59.7260274,100,59.7260274,43.846546
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT0908A,SPO.IT0908A_5_BETA_2003-04-10_00:00:00,46.470278,10.3725,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.35616438,100,58.35616438,18.9
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1621A,SPO.IT1621A_5_BETA_2015-02-11_00:00:00,41.123333000000009,16.873332999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,4.65753425,100,4.65753425,34.5
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT1110A,SPO.IT1110A_5_BETA_2010-01-01_00:00:00,43.738889,10.401667000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,56.43835616,100,56.43835616,34
Italy,2018,2018-03-24T16:59:56.25Z,STA.IT1798A,SPO.IT1798A_5_nephelometry_2006-02-01_00:00:00,41.554167,14.674721999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,28.49315068,46.6367713,61.09589041,22.13500736
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2158A,SPO.IT2158A_5_BETA_2014-06-01_00:00:00,43.908055999999995,12.401667000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,65.47945205,99.58333333,65.75342466,29
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2019A,SPO.IT2019A_5_BETA_2011-02-08_00:00:00,41.453890000000001,15.547779999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,5.20547945,100,5.20547945,28.1
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1453A,SPO.IT1453A_5_BETA_2004-01-01_00:00:00,45.371943999999985,11.841944,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,52.05479452,100,52.05479452,51
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT2153A,SPO.IT2153A_5_BETA_2014-01-01_00:00:00,43.793059999999997,11.09778,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.08219178,100,58.08219178,37
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1940A,SPO.IT1940A_5_BETA_2009-03-01_00:00:00,38.229759999999999,16.255179999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,54.52054795,100,54.52054795,30.969992
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT2239A,SPO.IT2239A_5_BETA_2009-01-09_00:00:00,44.005549999999999,10.55988,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,56.16438356,100,56.16438356,39
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1606A,SPO.IT1606A_5_BETA_2005-04-01_00:00:00,41.113610999999999,16.888055999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,4.10958904,100,4.10958904,34.2
Italy,2018,2018-05-19T21:35:15.773Z,STA.IT0753A,SPO.IT0753A_5_nephelometry_beta_2002-03-23_00:00:00,45.891469999999998,10.84449,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,52.05479452,91.78743961,56.71232877,27.91304347
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT2070A,SPO.IT2070A_5_BETA_2011-01-01_00:00:00,45.377499999999998,11.94,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,64.93150685,100,64.93150685,52
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT0895A,SPO.IT0895A_5_BETA_1999-06-01_00:00:00,44.428609999999999,12.186669999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,68.21917808,100,68.21917808,44
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1388A,SPO.IT1388A_5_BETA_2006-12-19_00:00:00,45.410829999999997,10.691939999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,56.98630137,100,56.98630137,47.259583
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1975A,SPO.IT1975A_5_BETA_2009-09-15_00:00:00,45.038332999999994,9.6691669999999981,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,69.5890411,100,69.5890411,45
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1920A,SPO.IT1920A_5_BETA_2009-03-19_00:00:00,44.541209999999992,10.818899999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,69.04109589,100,69.04109589,48
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1596A,SPO.IT1596A_5_BETA_2006-03-11_00:00:00,45.83694400000001,12.510278000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,63.28767123,100,63.28767123,48
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT1654A,SPO.IT1654A_5_BETA_1997-11-04_00:00:00,43.872780000000006,11.091939999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,31.50684932,100,31.50684932,45
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT2028A,SPO.IT2028A_5_BETA_2014-09-01_00:00:00,38.104950000000002,15.63879,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,49.04109589,100,49.04109589,27.700006
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT2088A,SPO.IT2088A_5_BETA_2014-12-31_00:00:00,39.079729999999998,17.12285,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,53.97260274,100,53.97260274,43.280014
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1932A,SPO.IT1932A_5_BETA_2008-01-01_00:00:00,40.364440000000002,18.17306,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,5.75342466,100,5.75342466,26.2
Italy,2018,2018-05-19T21:35:15.773Z,STA.IT1037A,SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,46.062929999999994,11.126200000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,51.50684932,91.70731707,56.16438356,30.08695652
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT2154A,SPO.IT2154A_5_BETA_2014-04-10_00:00:00,42.93193999999999,10.524170000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,56.16438356,100,56.16438356,23
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1611A,SPO.IT1611A_5_BETA_2004-05-01_00:00:00,40.488609999999994,17.225829999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,4.93150685,100,4.93150685,26.6
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1650A,SPO.IT1650A_5_BETA_2003-12-09_00:00:00,45.626943999999995,9.0241670000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,59.45205479,100,59.45205479,50.5
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2214A,SPO.IT2214A_5_BETA_2015-01-01_00:00:00,40.740399999999994,14.64345,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,12.05479452,17.74193548,67.94520548,55.65217391
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1692A,SPO.IT1692A_5_BETA_2007-04-21_00:00:00,45.47833,9.23583,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,55.61643836,100,55.61643836,57.1
Italy,2018,2018-05-19T21:35:15.773Z,STA.IT0703A,SPO.IT0703A_5_nephelometry_beta_2003-01-30_00:00:00,46.051839999999991,11.453889999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,52.05479452,91.78743961,56.71232877,39.91304347
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT0860A,SPO.IT0860A_5_BETA_1992-12-23_00:00:00,43.78582999999999,11.231389999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.35616438,100,58.35616438,36
Italy,2018,2018-04-22T04:55:25.63Z,STA.IT2032A,SPO.IT2032A_5_BETA_2011-09-02_00:00:00,43.472779999999986,11.141939999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,58.08219178,100,58.08219178,27
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT1967A,SPO.IT1967A_5_BETA_2012-10-09_00:00:00,46.168609999999994,9.8802799999999991,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,57.26027397,100,57.26027397,38.2
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2212A,SPO.IT2212A_5_BETA_2015-01-01_00:00:00,40.924309999999991,14.481330000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,11.78082192,17.76859504,66.30136986,60.46521739
Italy,2018,2018-05-19T21:55:54.717Z,STA.IT0828A,SPO.IT0828A_5_BETA_1997-10-01_00:00:00,41.88306,12.508890000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,41.64383562,100,41.64383562,38
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2226A,SPO.IT2226A_5_BETA_2015-05-01_00:00:00,40.920870000000001,14.389460000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,11.78082192,18.53448276,63.56164384,79.02608695
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2213A,SPO.IT2213A_5_BETA_2015-01-01_00:00:00,40.710989999999995,14.702439999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,11.78082192,18.14345992,64.93150685,52.6447826
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT0898A,SPO.IT0898A_5_BETA_2016-08-09_20:00:00,40.85419000000001,14.251329999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,10.95890411,15.87301587,69.04109589,46.05454545
Italy,2018,2018-05-19T21:55:54.717Z,STA.IT0989A,SPO.IT0989A_5_BETA_2008-07-17_00:00:00,42.572499999999991,12.961944000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,41.91780822,100,41.91780822,16
Italy,2018,2018-05-19T21:55:54.717Z,STA.IT0869A,SPO.IT0869A_5_BETA_1998-10-05_00:00:00,41.463889000000009,12.913055999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,38.90410959,100,38.90410959,35
Italy,2018,2018-05-19T21:55:54.717Z,STA.IT0871A,SPO.IT0871A_5_BETA_2010-06-23_00:00:00,41.689999999999991,13.25028,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,41.64383562,100,41.64383562,50
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2228A,SPO.IT2228A_5_BETA_2015-05-01_00:00:00,41.115749999999991,14.77998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,10.95890411,22.85714286,47.94520548,31.20869565
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2268A,SPO.IT2268A_5_BETA_2016-01-01_00:00:00,40.611069999999998,14.975840000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,11.50684932,17.72151899,64.93150685,30.54347826
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT1487A,SPO.IT1487A_5_BETA_2015-07-31_00:00:00,41.077950000000001,14.331220000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,11.78082192,17.33870968,67.94520548,53.12173913
Italy,2018,2018-05-19T21:55:54.717Z,STA.IT2012A,SPO.IT2012A_5_BETA_2010-06-01_00:00:00,41.875556000000003,12.345000000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,42.19178082,100,42.19178082,33
Italy,2018,2018-05-13T01:05:12.137Z,STA.IT1090A,SPO.IT1090A_5_BETA_2001-10-02_00:00:00,45.623055999999984,13.7875,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Preliminary verified,22.46575342,47.39884393,47.39726027,28.6446825
Italy,2018,2018-05-13T01:22:27.487Z,STA.IT0707A,SPO.IT0707A_5_BETA_2000-07-03_00:00:00,45.690277999999992,9.6438890000000015,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,57.26027397,100,57.26027397,45.7
Italy,2018,2018-03-24T17:21:59.49Z,STA.IT1163A,SPO.IT1163A_5_BETA_2010-01-01_00:00:00,44.472219999999993,11.416390000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Not verified,69.31506849,100,69.31506849,38
