CountryOrTerritory,Namespace,Network,ResponsibleParty,TimeZone,StationName,EoICode,StationType,StationArea,Pollutant,SamplingPointId,Latitude,Longitude,Altitudee,MeasurementRegime,OperationalActivityBegin,OperationalActivityEnd,Sample,SamplingProcess,MeasurementEquipment,MeasurementMethod,SamplingEquipment,AnalyticalTechnique,envelope
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Milano,ARPA LOMBARDIA,UTC+01,MONZA - VIA MACHIAVELLI,IT1743A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1743A_5_BETA_2005-11-18_00:00:00,45.581110000000002,9.27444,162,Continuous data collection,2005-11-17T23:00:00Z,,SAM.IT1743A_5_BETA_2005-11-18_00:00:00,SPP.IT1743A_5_BETA_2005-11-18_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Mantova,ARPA LOMBARDIA,UTC+01,MANTOVA - VIA ARIOSTO,IT0709A,Industrial,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0709A_5_BETA_2002-09-30_00:00:00,45.144444,10.803333,18,Continuous data collection,2002-09-29T22:00:00Z,,SAM.IT0709A_5_BETA_2002-09-30_00:00:00,SPP.IT0709A_5_BETA_2002-09-30_00:00:00,Unknown,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Lecco,ARPA LOMBARDIA,UTC+01,LECCO VIA SORA,IT1826A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1826A_5_BETA_2007-07-16_00:00:00,45.849443999999998,9.395833,267,Continuous data collection,2007-07-15T22:00:00Z,,SAM.IT1826A_5_BETA_2007-07-16_00:00:00,SPP.IT1826A_5_BETA_2007-07-16_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Lodi,ARPA LOMBARDIA,UTC+01,LODI S.ALBERTO,IT1965A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1965A_5_BETA_2009-03-14_00:00:00,45.302786779999998,9.49528589,76,Continuous data collection,2009-03-13T23:00:00Z,,SAM.IT1965A_5_BETA_2009-03-14_00:00:00,SPP.IT1965A_5_BETA_2009-03-14_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Pavia,ARPA LOMBARDIA,UTC+01,PAVIA - VIA FOLPERTI,IT0912A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0912A_5_BETA_2011-02-04_00:00:00,45.193888999999999,9.164721999999999,77,Continuous data collection,2011-02-03T23:00:00Z,,SAM.IT0912A_5_BETA_2011-02-04_00:00:00,SPP.IT0912A_5_BETA_2011-02-04_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,CASTELLUCCIO,IT2097A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2097A_5_BETA_2012-01-01_00:00:00,44.149999999999999,10.926111000000001,811,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT2097A_5_BETA_2012-01-01_00:00:00,SPP.IT2097A_5_BETA_2012-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,PARCO EDILCARANI,IT2073A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2073A_5_BETA_2010-02-16_00:00:00,44.539439999999999,10.79139,118,Continuous data collection,2010-02-15T23:00:00Z,,SAM.IT2073A_5_BETA_2010-02-16_00:00:00,SPP.IT2073A_5_BETA_2010-02-16_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,EDISON,Edison,UTC+01,Pietropaolo,IT2078A,Industrial,Rural-Near_city,Particulate matter < 10 µm (aerosol),SPO.IT2078A_5_BETA_2007-09-10_00:00:00,38.8705,16.66921,82,Continuous data collection,2007-09-09T22:00:00Z,,SAM.IT2078A_5_BETA_2007-09-10_00:00:00,SPP.IT2078A_5_BETA_2007-09-10_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,SAN FRANCESCO,IT1920A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1920A_5_BETA_2009-03-19_00:00:00,44.54121,10.818899999999999,131,Continuous data collection,2009-03-18T23:00:00Z,,SAM.IT1920A_5_BETA_2009-03-19_00:00:00,SPP.IT1920A_5_BETA_2009-03-19_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,SARAGAT,IT1910A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1910A_5_BETA_2008-03-05_00:00:00,44.926110999999999,10.370832999999999,30,Continuous data collection,2008-03-04T23:00:00Z,,SAM.IT1910A_5_BETA_2008-03-05_00:00:00,SPP.IT1910A_5_BETA_2008-03-05_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,GAVELLO,IT1921A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT1921A_5_BETA_2014-01-01_00:00:00,44.927840000000003,11.177949999999999,4,Continuous data collection,2013-12-31T23:00:00Z,,SAM.IT1921A_5_BETA_2014-01-01_00:00:00,SPP.IT1921A_5_BETA_2014-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,RO - Borsea,IT1214A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1214A_5_gravi_2003-05-21_00:00:00,45.039721999999998,11.791111000000001,3,Continuous data collection,2003-05-21T00:00:00Z,,SAM.IT1214A_5_gravi_2003-05-21_00:00:00,SPP.IT1214A_5_gravi_2003-05-21_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,TV - Via Lancieri di Novara,IT1590A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1590A_5_BETA_2004-01-01_00:00:00,45.672499999999999,12.238611000000001,15,Continuous data collection,2004-01-01T00:00:00Z,,SAM.IT1590A_5_BETA_2004-01-01_00:00:00,SPP.IT1590A_5_BETA_2004-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,TV - Strada S. Agnese,IT2231A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2231A_5_BETA_2015-01-01_00:00:00,45.658769999999997,12.216100000000001,15,Continuous data collection,2015-01-01T00:00:00Z,,SAM.IT2231A_5_BETA_2015-01-01_00:00:00,SPP.IT2231A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,MANSUE',IT1596A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT1596A_5_BETA_2006-03-11_00:00:00,45.836944000000003,12.510278,14,Continuous data collection,2006-03-11T00:00:00Z,,SAM.IT1596A_5_BETA_2006-03-11_00:00:00,SPP.IT1596A_5_BETA_2006-03-11_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,ESTE,IT1871A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1871A_5_BETA_2008-01-08_00:00:00,45.226666999999999,11.665832999999999,12,Continuous data collection,2008-01-08T00:00:00Z,,SAM.IT1871A_5_BETA_2008-01-08_00:00:00,SPP.IT1871A_5_BETA_2008-01-08_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,BADIA POLESINE,IT2072A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2072A_5_gravi_2011-01-01_00:00:00,45.103889000000002,11.553333,6,Continuous data collection,2011-01-01T00:00:00Z,,SAM.IT2072A_5_gravi_2011-01-01_00:00:00,SPP.IT2072A_5_gravi_2011-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,EDISON,Edison,UTC+01,Firmo,IT1766A,Industrial,Rural-Near_city,Particulate matter < 10 µm (aerosol),SPO.IT1766A_5_BETA_2004-01-01_00:00:00,39.713760000000001,16.19397,325,Continuous data collection,2003-12-31T23:00:00Z,,SAM.IT1766A_5_BETA_2004-01-01_00:00:00,SPP.IT1766A_5_BETA_2004-01-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,TRENTINO URBAN AND REGION NETWORK,A.P.P.A. PROVINCIA AUTONOMA DI TRENTO,UTC+01,ROVERETO LGP,IT0591A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0591A_5_nephelometry_beta_2002-04-16_00:00:00,45.892440000000001,11.03941,200,Continuous data collection,2002-04-15T22:00:00Z,,SAM.IT0591A_5_nephelometry_beta_2002-04-16_00:00:00,SPP.IT0591A_5_nephelometry_beta_2002-04-16_00:00:00,,Nephelometry + BETA,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,SCHIO,IT0663A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0663A_5_BETA_2018-01-01_00:00:00,45.714444,11.368611,190,Continuous data collection,2018-01-01T00:00:00Z,,SAM.IT0663A_5_BETA_2018-01-01_00:00:00,SPP.IT0663A_5_BETA_2018-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPACAL,ARPACAL,UTC+01,Acri,IT2110A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2110A_5_BETA_2014-12-15_00:00:00,39.489629999999998,16.386800000000001,758,Continuous data collection,2014-12-14T23:00:00Z,,SAM.IT2110A_5_BETA_2014-12-15_00:00:00,SPP.IT2110A_5_BETA_2014-12-15_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPACAL,ARPACAL,UTC+01,MM2 Firmo Altomonte 2015,IT2236A,Industrial,Rural-Near_city,Particulate matter < 10 µm (aerosol),SPO.IT2236A_5_BETA_2015-03-10_00:00:00,39.711030000000001,16.217580000000002,158,Continuous data collection,2015-03-09T23:00:00Z,,SAM.IT2236A_5_BETA_2015-03-10_00:00:00,SPP.IT2236A_5_BETA_2015-03-10_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPACAL,ARPACAL,UTC+01,MM3 Schiavonea 2015,IT2237A,Industrial,Rural-Near_city,Particulate matter < 10 µm (aerosol),SPO.IT2237A_5_BETA_2015-03-23_00:00:00,39.651975,16.541298000000001,5,Continuous data collection,2015-03-22T23:00:00Z,,SAM.IT2237A_5_BETA_2015-03-23_00:00:00,SPP.IT2237A_5_BETA_2015-03-23_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,SI-POGGIBONSI,IT2032A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2032A_5_BETA_2011-09-02_00:00:00,43.47278,11.14194,105,Continuous data collection,2011-09-01T22:00:00Z,,SAM.IT2032A_5_BETA_2011-09-02_00:00:00,SPP.IT2032A_5_BETA_2011-09-02_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,FI-SIGNA,IT2153A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2153A_5_BETA_2014-01-01_00:00:00,43.793059999999997,11.09778,41,Continuous data collection,2013-12-31T23:00:00Z,,SAM.IT2153A_5_BETA_2014-01-01_00:00:00,SPP.IT2153A_5_BETA_2014-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,PI-PASSI,IT1110A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1110A_5_BETA_2010-01-01_00:00:00,43.738889,10.401667,5,Continuous data collection,2009-12-31T23:00:00Z,,SAM.IT1110A_5_BETA_2010-01-01_00:00:00,SPP.IT1110A_5_BETA_2010-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,CARRARA,IT1011A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1011A_5_BETA_2012-11-13_00:00:00,42.560000000000002,12.650829999999999,128,Continuous data collection,2012-11-12T23:00:00Z,,SAM.IT1011A_5_BETA_2012-11-13_00:00:00,SPP.IT1011A_5_BETA_2012-11-13_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,M Martani,IT2099A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2099A_5_BETA_2012-01-01_00:00:00,42.804720000000003,12.56611,1038,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT2099A_5_BETA_2012-01-01_00:00:00,SPP.IT2099A_5_BETA_2012-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,VIA DE LITTA - VADO LIGURE,IT2286A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2286A_5_BETA_2018-01-01_00:00:00,44.261800000000001,8.445650000000001,10,Continuous data collection,2017-12-31T23:00:00Z,,SAM.IT2286A_5_BETA_2018-01-01_00:00:00,SPP.IT2286A_5_BETA_2018-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI GENOVA,ARPAL Dipartimento di Genova,UTC+01,CAMPO MACERA - RAPALLO,IT2039A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2039A_5_gravi_2011-01-01_00:00:00,44.351666999999999,9.22261,3,Continuous data collection,2010-12-31T23:00:00Z,,SAM.IT2039A_5_gravi_2011-01-01_00:00:00,SPP.IT2039A_5_gravi_2011-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI LA SPEZIA,ARPAL - DIPARTIMENTO PROVINCIALE DI LA SPEZIA,UTC+01,PIAZZA SAINT BON - LA SPEZIA,IT1886A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1886A_5_gravi_2007-01-01_00:00:00,44.110129999999998,9.815833,5,Continuous data collection,2006-12-31T23:00:00Z,2017-12-31T23:00:00Z,SAM.IT1886A_5_gravi_2007-01-01_00:00:00,SPP.IT1886A_5_gravi_2007-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,LOCALITA' FARINA - CAIRO M.,IT1232A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1232A_5_BETA_2012-01-01_00:00:00,44.38241,8.280556000000001,330,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT1232A_5_BETA_2012-01-01_00:00:00,SPP.IT1232A_5_BETA_2012-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,LOCALITA' BRAGNO - CAIRO M.,IT2108A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2108A_5_BETA_2012-01-01_00:00:00,44.375,8.298610999999999,344,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT2108A_5_BETA_2012-01-01_00:00:00,SPP.IT2108A_5_BETA_2012-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,MALAGROTTA,IT2012A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2012A_5_BETA_2010-06-01_00:00:00,41.875556000000003,12.345000000000001,55,Continuous data collection,2010-05-31T22:00:00Z,,SAM.IT2012A_5_BETA_2010-06-01_00:00:00,SPP.IT2012A_5_BETA_2010-06-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,VILLA ADA,IT0953A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0953A_5_BETA_1997-10-01_00:00:00,41.932777999999999,12.506944000000001,50,Continuous data collection,1997-09-30T22:00:00Z,,SAM.IT0953A_5_BETA_1997-10-01_00:00:00,SPP.IT0953A_5_BETA_1997-10-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,C.SO FRANCIA,IT0825A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0825A_5_BETA_2005-12-01_00:00:00,41.947499999999998,12.469720000000001,43,Continuous data collection,2005-11-30T23:00:00Z,,SAM.IT0825A_5_BETA_2005-12-01_00:00:00,SPP.IT0825A_5_BETA_2005-12-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,FONTECHIARI,IT0992A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT0992A_5_BETA_1999-11-08_00:00:00,41.670000000000002,13.674443999999999,388,Continuous data collection,1999-11-07T23:00:00Z,,SAM.IT0992A_5_BETA_1999-11-08_00:00:00,SPP.IT0992A_5_BETA_1999-11-08_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,COLLEFERRO OBERDAN,IT0888A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0888A_5_BETA_2011-02-25_00:00:00,41.730832999999997,13.004443999999999,219,Continuous data collection,2011-02-24T23:00:00Z,,SAM.IT0888A_5_BETA_2011-02-25_00:00:00,SPP.IT0888A_5_BETA_2011-02-25_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Fiumicino Porto,IT2246A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2246A_5_BETA_2016-01-01_00:00:00,41.774849000000003,12.223413000000001,22,Continuous data collection,2015-12-31T23:00:00Z,,SAM.IT2246A_5_BETA_2016-01-01_00:00:00,SPP.IT2246A_5_BETA_2016-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,LU-SAN-CONCORDIO,IT2240A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2240A_5_BETA_2015-04-16_00:00:00,43.832810000000002,10.50048,13,Continuous data collection,2015-04-15T22:00:00Z,,SAM.IT2240A_5_BETA_2015-04-16_00:00:00,SPP.IT2240A_5_BETA_2015-04-16_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA,ARTA ABRUZZO Distretto Provinciale di Chieti,UTC+01,PE - VIA FIRENZE,IT1264A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1264A_5_BETA_1999-04-01_00:00:00,42.466389999999997,14.21306,9,Continuous data collection,1999-03-31T22:00:00Z,,SAM.IT1264A_5_BETA_1999-04-01_00:00:00,SPP.IT1264A_5_BETA_1999-04-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,L.GO PERESTRELLO,IT1176A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1176A_5_nephelometry_beta_2005-04-28_00:00:00,41.886111,12.541667,37,Continuous data collection,2005-04-27T22:00:00Z,,SAM.IT1176A_5_nephelometry_beta_2005-04-28_00:00:00,SPP.IT1176A_5_nephelometry_beta_2005-04-28_00:00:00,Thermo model 5030 SHARP Particular Monitor with PM10 & PM2.5 heads,Nephelometry + BETA,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,CASSINO,IT1183A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1183A_5_BETA_2007-01-31_00:00:00,41.490000000000002,13.83056,41,Continuous data collection,2007-01-30T23:00:00Z,,SAM.IT1183A_5_BETA_2007-01-31_00:00:00,SPP.IT1183A_5_BETA_2007-01-31_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,FERMI,IT1837A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1837A_5_BETA_2006-12-17_00:00:00,41.864170000000001,12.469440000000001,26,Continuous data collection,2006-12-16T23:00:00Z,,SAM.IT1837A_5_BETA_2006-12-17_00:00:00,SPP.IT1837A_5_BETA_2006-12-17_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPA MOLISE,ARPA MOLISE,UTC+01,TERMOLI2,IT1801A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1801A_5_nephelometry_2006-02-01_00:00:00,41.998055999999998,14.993333,31,Continuous data collection,2006-01-31T23:00:00Z,,SAM.IT1801A_5_nephelometry_2006-02-01_00:00:00,SPP.IT1801A_5_nephelometry_2006-02-01_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
